description.year_built,description.garage,description.stories,description.beds,dishwasher,fireplace,basement,hardwood_floors,price_per_sqft,median_value_per_sqft,description.type_encoded,city_encoded,state_encoded,description.year_built^2,description.year_built description.garage,description.year_built description.stories,description.year_built description.beds,description.year_built dishwasher,description.year_built fireplace,description.year_built basement,description.year_built hardwood_floors,description.year_built price_per_sqft,description.year_built median_value_per_sqft,description.year_built description.type_encoded,description.year_built city_encoded,description.year_built state_encoded,description.garage^2,description.garage description.stories,description.garage description.beds,description.garage dishwasher,description.garage fireplace,description.garage basement,description.garage hardwood_floors,description.garage price_per_sqft,description.garage median_value_per_sqft,description.garage description.type_encoded,description.garage city_encoded,description.garage state_encoded,description.stories^2,description.stories description.beds,description.stories dishwasher,description.stories fireplace,description.stories basement,description.stories hardwood_floors,description.stories price_per_sqft,description.stories median_value_per_sqft,description.stories description.type_encoded,description.stories city_encoded,description.stories state_encoded,description.beds^2,description.beds dishwasher,description.beds fireplace,description.beds basement,description.beds hardwood_floors,description.beds price_per_sqft,description.beds median_value_per_sqft,description.beds description.type_encoded,description.beds city_encoded,description.beds state_encoded,dishwasher^2,dishwasher fireplace,dishwasher basement,dishwasher hardwood_floors,dishwasher price_per_sqft,dishwasher median_value_per_sqft,dishwasher description.type_encoded,dishwasher city_encoded,dishwasher state_encoded,fireplace^2,fireplace basement,fireplace hardwood_floors,fireplace price_per_sqft,fireplace median_value_per_sqft,fireplace description.type_encoded,fireplace city_encoded,fireplace state_encoded,basement^2,basement hardwood_floors,basement price_per_sqft,basement median_value_per_sqft,basement description.type_encoded,basement city_encoded,basement state_encoded,hardwood_floors^2,hardwood_floors price_per_sqft,hardwood_floors median_value_per_sqft,hardwood_floors description.type_encoded,hardwood_floors city_encoded,hardwood_floors state_encoded,price_per_sqft^2,price_per_sqft median_value_per_sqft,price_per_sqft description.type_encoded,price_per_sqft city_encoded,price_per_sqft state_encoded,median_value_per_sqft^2,median_value_per_sqft description.type_encoded,median_value_per_sqft city_encoded,median_value_per_sqft state_encoded,description.type_encoded^2,description.type_encoded city_encoded,description.type_encoded state_encoded,city_encoded^2,city_encoded state_encoded,state_encoded^2,description.sold_price
2006.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,190.0,2.0,1.0,28.0,29.0,4024036.0,4012.0,2006.0,6018.0,2006.0,2006.0,0.0,2006.0,381140.0,4012.0,2006.0,56168.0,58174.0,4.0,2.0,6.0,2.0,2.0,0.0,2.0,380.0,4.0,2.0,56.0,58.0,1.0,3.0,1.0,1.0,0.0,1.0,190.0,2.0,1.0,28.0,29.0,9.0,3.0,3.0,0.0,3.0,570.0,6.0,3.0,84.0,87.0,1.0,1.0,0.0,1.0,190.0,2.0,1.0,28.0,29.0,1.0,0.0,1.0,190.0,2.0,1.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,190.0,2.0,1.0,28.0,29.0,36100.0,380.0,190.0,5320.0,5510.0,4.0,2.0,56.0,58.0,1.0,28.0,29.0,784.0,812.0,841.0,520000
1920.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,307.0,6.0,0.0,56.0,30.0,3686400.0,1920.0,1920.0,1920.0,1920.0,0.0,0.0,1920.0,589440.0,11520.0,0.0,107520.0,57600.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,307.0,6.0,0.0,56.0,30.0,1.0,1.0,1.0,0.0,0.0,1.0,307.0,6.0,0.0,56.0,30.0,1.0,1.0,0.0,0.0,1.0,307.0,6.0,0.0,56.0,30.0,1.0,0.0,0.0,1.0,307.0,6.0,0.0,56.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,307.0,6.0,0.0,56.0,30.0,94249.0,1842.0,0.0,17192.0,9210.0,36.0,0.0,336.0,180.0,0.0,0.0,0.0,3136.0,1680.0,900.0,295000
1995.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,152.0,1.0,1.0,62.0,10.0,3980025.0,3990.0,1995.0,5985.0,1995.0,1995.0,0.0,0.0,303240.0,1995.0,1995.0,123690.0,19950.0,4.0,2.0,6.0,2.0,2.0,0.0,0.0,304.0,2.0,2.0,124.0,20.0,1.0,3.0,1.0,1.0,0.0,0.0,152.0,1.0,1.0,62.0,10.0,9.0,3.0,3.0,0.0,0.0,456.0,3.0,3.0,186.0,30.0,1.0,1.0,0.0,0.0,152.0,1.0,1.0,62.0,10.0,1.0,0.0,0.0,152.0,1.0,1.0,62.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23104.0,152.0,152.0,9424.0,1520.0,1.0,1.0,62.0,10.0,1.0,62.0,10.0,3844.0,620.0,100.0,250000
1962.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,158.0,0.0,1.0,30.0,11.0,3849444.0,1962.0,1962.0,5886.0,0.0,1962.0,0.0,0.0,309996.0,0.0,1962.0,58860.0,21582.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,158.0,0.0,1.0,30.0,11.0,1.0,3.0,0.0,1.0,0.0,0.0,158.0,0.0,1.0,30.0,11.0,9.0,0.0,3.0,0.0,0.0,474.0,0.0,3.0,90.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,158.0,0.0,1.0,30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24964.0,0.0,158.0,4740.0,1738.0,0.0,0.0,0.0,0.0,1.0,30.0,11.0,900.0,330.0,121.0,165900
1989.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,368.0,3.0,1.0,57.0,3.0,3956121.0,3978.0,1989.0,5967.0,1989.0,1989.0,0.0,0.0,731952.0,5967.0,1989.0,113373.0,5967.0,4.0,2.0,6.0,2.0,2.0,0.0,0.0,736.0,6.0,2.0,114.0,6.0,1.0,3.0,1.0,1.0,0.0,0.0,368.0,3.0,1.0,57.0,3.0,9.0,3.0,3.0,0.0,0.0,1104.0,9.0,3.0,171.0,9.0,1.0,1.0,0.0,0.0,368.0,3.0,1.0,57.0,3.0,1.0,0.0,0.0,368.0,3.0,1.0,57.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135424.0,1104.0,368.0,20976.0,1104.0,9.0,3.0,171.0,9.0,1.0,57.0,3.0,3249.0,171.0,9.0,445000
2017.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,159.0,1.0,1.0,44.0,24.0,4068289.0,6051.0,2017.0,6051.0,2017.0,2017.0,0.0,0.0,320703.0,2017.0,2017.0,88748.0,48408.0,9.0,3.0,9.0,3.0,3.0,0.0,0.0,477.0,3.0,3.0,132.0,72.0,1.0,3.0,1.0,1.0,0.0,0.0,159.0,1.0,1.0,44.0,24.0,9.0,3.0,3.0,0.0,0.0,477.0,3.0,3.0,132.0,72.0,1.0,1.0,0.0,0.0,159.0,1.0,1.0,44.0,24.0,1.0,0.0,0.0,159.0,1.0,1.0,44.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25281.0,159.0,159.0,6996.0,3816.0,1.0,1.0,44.0,24.0,1.0,44.0,24.0,1936.0,1056.0,576.0,320000
1988.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,154.0,0.0,1.0,25.0,26.0,3952144.0,3976.0,3976.0,5964.0,0.0,0.0,1988.0,0.0,306152.0,0.0,1988.0,49700.0,51688.0,4.0,4.0,6.0,0.0,0.0,2.0,0.0,308.0,0.0,2.0,50.0,52.0,4.0,6.0,0.0,0.0,2.0,0.0,308.0,0.0,2.0,50.0,52.0,9.0,0.0,0.0,3.0,0.0,462.0,0.0,3.0,75.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,154.0,0.0,1.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,23716.0,0.0,154.0,3850.0,4004.0,0.0,0.0,0.0,0.0,1.0,25.0,26.0,625.0,650.0,676.0,229995
1925.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,60.0,0.0,1.0,9.0,32.0,3705625.0,1925.0,1925.0,7700.0,0.0,0.0,1925.0,0.0,115500.0,0.0,1925.0,17325.0,61600.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,60.0,0.0,1.0,9.0,32.0,1.0,4.0,0.0,0.0,1.0,0.0,60.0,0.0,1.0,9.0,32.0,16.0,0.0,0.0,4.0,0.0,240.0,0.0,4.0,36.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,1.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,60.0,540.0,1920.0,0.0,0.0,0.0,0.0,1.0,9.0,32.0,81.0,288.0,1024.0,132000
2004.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,205.0,0.0,1.0,54.0,22.0,4016016.0,4008.0,4008.0,6012.0,2004.0,2004.0,0.0,2004.0,410820.0,0.0,2004.0,108216.0,44088.0,4.0,4.0,6.0,2.0,2.0,0.0,2.0,410.0,0.0,2.0,108.0,44.0,4.0,6.0,2.0,2.0,0.0,2.0,410.0,0.0,2.0,108.0,44.0,9.0,3.0,3.0,0.0,3.0,615.0,0.0,3.0,162.0,66.0,1.0,1.0,0.0,1.0,205.0,0.0,1.0,54.0,22.0,1.0,0.0,1.0,205.0,0.0,1.0,54.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,205.0,0.0,1.0,54.0,22.0,42025.0,0.0,205.0,11070.0,4510.0,0.0,0.0,0.0,0.0,1.0,54.0,22.0,2916.0,1188.0,484.0,315000
2002.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,228.0,2.0,0.0,3.0,14.0,4008004.0,2002.0,4004.0,6006.0,2002.0,0.0,0.0,2002.0,456456.0,4004.0,0.0,6006.0,28028.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,228.0,2.0,0.0,3.0,14.0,4.0,6.0,2.0,0.0,0.0,2.0,456.0,4.0,0.0,6.0,28.0,9.0,3.0,0.0,0.0,3.0,684.0,6.0,0.0,9.0,42.0,1.0,0.0,0.0,1.0,228.0,2.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228.0,2.0,0.0,3.0,14.0,51984.0,456.0,0.0,684.0,3192.0,4.0,0.0,6.0,28.0,0.0,0.0,0.0,9.0,42.0,196.0,375000
1952.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,175.0,0.0,1.0,15.0,12.0,3810304.0,3904.0,1952.0,5856.0,1952.0,0.0,1952.0,0.0,341600.0,0.0,1952.0,29280.0,23424.0,4.0,2.0,6.0,2.0,0.0,2.0,0.0,350.0,0.0,2.0,30.0,24.0,1.0,3.0,1.0,0.0,1.0,0.0,175.0,0.0,1.0,15.0,12.0,9.0,3.0,0.0,3.0,0.0,525.0,0.0,3.0,45.0,36.0,1.0,0.0,1.0,0.0,175.0,0.0,1.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,175.0,0.0,1.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,30625.0,0.0,175.0,2625.0,2100.0,0.0,0.0,0.0,0.0,1.0,15.0,12.0,225.0,180.0,144.0,214000
1989.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,333.0,0.0,1.0,4.0,3.0,3956121.0,3978.0,1989.0,5967.0,1989.0,1989.0,0.0,0.0,662337.0,0.0,1989.0,7956.0,5967.0,4.0,2.0,6.0,2.0,2.0,0.0,0.0,666.0,0.0,2.0,8.0,6.0,1.0,3.0,1.0,1.0,0.0,0.0,333.0,0.0,1.0,4.0,3.0,9.0,3.0,3.0,0.0,0.0,999.0,0.0,3.0,12.0,9.0,1.0,1.0,0.0,0.0,333.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,333.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110889.0,0.0,333.0,1332.0,999.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,16.0,12.0,9.0,412000
1978.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,168.0,0.0,1.0,16.0,6.0,3912484.0,1978.0,3956.0,7912.0,0.0,0.0,1978.0,0.0,332304.0,0.0,1978.0,31648.0,11868.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,168.0,0.0,1.0,16.0,6.0,4.0,8.0,0.0,0.0,2.0,0.0,336.0,0.0,2.0,32.0,12.0,16.0,0.0,0.0,4.0,0.0,672.0,0.0,4.0,64.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,168.0,0.0,1.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,28224.0,0.0,168.0,2688.0,1008.0,0.0,0.0,0.0,0.0,1.0,16.0,6.0,256.0,96.0,36.0,340000
1960.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,184.0,0.0,1.0,15.0,12.0,3841600.0,3920.0,1960.0,5880.0,0.0,0.0,1960.0,0.0,360640.0,0.0,1960.0,29400.0,23520.0,4.0,2.0,6.0,0.0,0.0,2.0,0.0,368.0,0.0,2.0,30.0,24.0,1.0,3.0,0.0,0.0,1.0,0.0,184.0,0.0,1.0,15.0,12.0,9.0,0.0,0.0,3.0,0.0,552.0,0.0,3.0,45.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,184.0,0.0,1.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,33856.0,0.0,184.0,2760.0,2208.0,0.0,0.0,0.0,0.0,1.0,15.0,12.0,225.0,180.0,144.0,185000
2005.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,127.0,1.0,1.0,62.0,10.0,4020025.0,4010.0,2005.0,6015.0,2005.0,2005.0,0.0,0.0,254635.0,2005.0,2005.0,124310.0,20050.0,4.0,2.0,6.0,2.0,2.0,0.0,0.0,254.0,2.0,2.0,124.0,20.0,1.0,3.0,1.0,1.0,0.0,0.0,127.0,1.0,1.0,62.0,10.0,9.0,3.0,3.0,0.0,0.0,381.0,3.0,3.0,186.0,30.0,1.0,1.0,0.0,0.0,127.0,1.0,1.0,62.0,10.0,1.0,0.0,0.0,127.0,1.0,1.0,62.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16129.0,127.0,127.0,7874.0,1270.0,1.0,1.0,62.0,10.0,1.0,62.0,10.0,3844.0,620.0,100.0,214000
1956.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,200.0,0.0,1.0,51.0,1.0,3825936.0,1956.0,1956.0,9780.0,0.0,0.0,0.0,0.0,391200.0,0.0,1956.0,99756.0,1956.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,200.0,0.0,1.0,51.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,200.0,0.0,1.0,51.0,1.0,25.0,0.0,0.0,0.0,0.0,1000.0,0.0,5.0,255.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,200.0,10200.0,200.0,0.0,0.0,0.0,0.0,1.0,51.0,1.0,2601.0,51.0,1.0,432000
1977.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,113.0,0.0,1.0,31.0,16.0,3908529.0,1977.0,3954.0,5931.0,0.0,1977.0,1977.0,0.0,223401.0,0.0,1977.0,61287.0,31632.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,113.0,0.0,1.0,31.0,16.0,4.0,6.0,0.0,2.0,2.0,0.0,226.0,0.0,2.0,62.0,32.0,9.0,0.0,3.0,3.0,0.0,339.0,0.0,3.0,93.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,113.0,0.0,1.0,31.0,16.0,1.0,0.0,113.0,0.0,1.0,31.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12769.0,0.0,113.0,3503.0,1808.0,0.0,0.0,0.0,0.0,1.0,31.0,16.0,961.0,496.0,256.0,167000
1880.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,137.0,0.0,1.0,16.0,6.0,3534400.0,1880.0,5640.0,7520.0,1880.0,0.0,1880.0,1880.0,257560.0,0.0,1880.0,30080.0,11280.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,137.0,0.0,1.0,16.0,6.0,9.0,12.0,3.0,0.0,3.0,3.0,411.0,0.0,3.0,48.0,18.0,16.0,4.0,0.0,4.0,4.0,548.0,0.0,4.0,64.0,24.0,1.0,0.0,1.0,1.0,137.0,0.0,1.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,137.0,0.0,1.0,16.0,6.0,1.0,137.0,0.0,1.0,16.0,6.0,18769.0,0.0,137.0,2192.0,822.0,0.0,0.0,0.0,0.0,1.0,16.0,6.0,256.0,96.0,36.0,315000
1979.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,315.0,0.0,1.0,49.0,31.0,3916441.0,1979.0,1979.0,3958.0,1979.0,1979.0,0.0,0.0,623385.0,0.0,1979.0,96971.0,61349.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,315.0,0.0,1.0,49.0,31.0,1.0,2.0,1.0,1.0,0.0,0.0,315.0,0.0,1.0,49.0,31.0,4.0,2.0,2.0,0.0,0.0,630.0,0.0,2.0,98.0,62.0,1.0,1.0,0.0,0.0,315.0,0.0,1.0,49.0,31.0,1.0,0.0,0.0,315.0,0.0,1.0,49.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99225.0,0.0,315.0,15435.0,9765.0,0.0,0.0,0.0,0.0,1.0,49.0,31.0,2401.0,1519.0,961.0,364900
1972.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,261.0,3.0,1.0,14.0,4.0,3888784.0,3944.0,3944.0,7888.0,1972.0,1972.0,1972.0,0.0,514692.0,5916.0,1972.0,27608.0,7888.0,4.0,4.0,8.0,2.0,2.0,2.0,0.0,522.0,6.0,2.0,28.0,8.0,4.0,8.0,2.0,2.0,2.0,0.0,522.0,6.0,2.0,28.0,8.0,16.0,4.0,4.0,4.0,0.0,1044.0,12.0,4.0,56.0,16.0,1.0,1.0,1.0,0.0,261.0,3.0,1.0,14.0,4.0,1.0,1.0,0.0,261.0,3.0,1.0,14.0,4.0,1.0,0.0,261.0,3.0,1.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,68121.0,783.0,261.0,3654.0,1044.0,9.0,3.0,42.0,12.0,1.0,14.0,4.0,196.0,56.0,16.0,623000
1954.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,63.0,0.0,1.0,43.0,0.0,3818116.0,1954.0,1954.0,5862.0,0.0,0.0,0.0,1954.0,123102.0,0.0,1954.0,84022.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,63.0,0.0,1.0,43.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,63.0,0.0,1.0,43.0,0.0,9.0,0.0,0.0,0.0,3.0,189.0,0.0,3.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,1.0,43.0,0.0,3969.0,0.0,63.0,2709.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,0.0,1849.0,0.0,0.0,140267
1983.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,290.0,1.0,1.0,50.0,29.0,3932289.0,1983.0,1983.0,5949.0,0.0,0.0,0.0,0.0,575070.0,1983.0,1983.0,99150.0,57507.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,290.0,1.0,1.0,50.0,29.0,1.0,3.0,0.0,0.0,0.0,0.0,290.0,1.0,1.0,50.0,29.0,9.0,0.0,0.0,0.0,0.0,870.0,3.0,3.0,150.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84100.0,290.0,290.0,14500.0,8410.0,1.0,1.0,50.0,29.0,1.0,50.0,29.0,2500.0,1450.0,841.0,475000
1948.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,590.0,5.0,1.0,57.0,3.0,3794704.0,3896.0,1948.0,5844.0,0.0,1948.0,0.0,0.0,1149320.0,9740.0,1948.0,111036.0,5844.0,4.0,2.0,6.0,0.0,2.0,0.0,0.0,1180.0,10.0,2.0,114.0,6.0,1.0,3.0,0.0,1.0,0.0,0.0,590.0,5.0,1.0,57.0,3.0,9.0,0.0,3.0,0.0,0.0,1770.0,15.0,3.0,171.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,590.0,5.0,1.0,57.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348100.0,2950.0,590.0,33630.0,1770.0,25.0,5.0,285.0,15.0,1.0,57.0,3.0,3249.0,171.0,9.0,785000
1912.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,405.0,4.0,0.0,14.0,4.0,3655744.0,1912.0,3824.0,3824.0,1912.0,0.0,0.0,1912.0,774360.0,7648.0,0.0,26768.0,7648.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,405.0,4.0,0.0,14.0,4.0,4.0,4.0,2.0,0.0,0.0,2.0,810.0,8.0,0.0,28.0,8.0,4.0,2.0,0.0,0.0,2.0,810.0,8.0,0.0,28.0,8.0,1.0,0.0,0.0,1.0,405.0,4.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,405.0,4.0,0.0,14.0,4.0,164025.0,1620.0,0.0,5670.0,1620.0,16.0,0.0,56.0,16.0,0.0,0.0,0.0,196.0,56.0,16.0,485000
1996.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,212.0,0.0,1.0,54.0,22.0,3984016.0,3992.0,3992.0,7984.0,0.0,1996.0,0.0,0.0,423152.0,0.0,1996.0,107784.0,43912.0,4.0,4.0,8.0,0.0,2.0,0.0,0.0,424.0,0.0,2.0,108.0,44.0,4.0,8.0,0.0,2.0,0.0,0.0,424.0,0.0,2.0,108.0,44.0,16.0,0.0,4.0,0.0,0.0,848.0,0.0,4.0,216.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,212.0,0.0,1.0,54.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44944.0,0.0,212.0,11448.0,4664.0,0.0,0.0,0.0,0.0,1.0,54.0,22.0,2916.0,1188.0,484.0,415000
1965.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,26.0,5.0,3861225.0,1965.0,1965.0,1965.0,0.0,0.0,0.0,0.0,174885.0,0.0,0.0,51090.0,9825.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,26.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,26.0,5.0,1.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7921.0,0.0,0.0,2314.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,130.0,25.0,57000
1910.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,162.0,0.0,2.0,65.0,20.0,3648100.0,1910.0,5730.0,7640.0,0.0,0.0,1910.0,0.0,309420.0,0.0,3820.0,124150.0,38200.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,162.0,0.0,2.0,65.0,20.0,9.0,12.0,0.0,0.0,3.0,0.0,486.0,0.0,6.0,195.0,60.0,16.0,0.0,0.0,4.0,0.0,648.0,0.0,8.0,260.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,162.0,0.0,2.0,65.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26244.0,0.0,324.0,10530.0,3240.0,0.0,0.0,0.0,0.0,4.0,130.0,40.0,4225.0,1300.0,400.0,220000
1958.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,287.0,4.0,1.0,24.0,20.0,3833764.0,1958.0,5874.0,5874.0,0.0,0.0,0.0,0.0,561946.0,7832.0,1958.0,46992.0,39160.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,287.0,4.0,1.0,24.0,20.0,9.0,9.0,0.0,0.0,0.0,0.0,861.0,12.0,3.0,72.0,60.0,9.0,0.0,0.0,0.0,0.0,861.0,12.0,3.0,72.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82369.0,1148.0,287.0,6888.0,5740.0,16.0,4.0,96.0,80.0,1.0,24.0,20.0,576.0,480.0,400.0,465000
1992.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,158.0,0.0,1.0,34.0,18.0,3968064.0,3984.0,1992.0,5976.0,1992.0,1992.0,1992.0,0.0,314736.0,0.0,1992.0,67728.0,35856.0,4.0,2.0,6.0,2.0,2.0,2.0,0.0,316.0,0.0,2.0,68.0,36.0,1.0,3.0,1.0,1.0,1.0,0.0,158.0,0.0,1.0,34.0,18.0,9.0,3.0,3.0,3.0,0.0,474.0,0.0,3.0,102.0,54.0,1.0,1.0,1.0,0.0,158.0,0.0,1.0,34.0,18.0,1.0,1.0,0.0,158.0,0.0,1.0,34.0,18.0,1.0,0.0,158.0,0.0,1.0,34.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,24964.0,0.0,158.0,5372.0,2844.0,0.0,0.0,0.0,0.0,1.0,34.0,18.0,1156.0,612.0,324.0,295000
