,price_reduced_amount,description.year_built,description.sold_price,description.lot_sqft,description.sqft,description.baths,description.garage,description.stories,description.beds,description.type,location.address.state,location.address.city,central_air,dishwasher,basement,fireplace,hardwood_floors,washer_dryer,recreation_facilities,view,fenced_yard,new_roof,updated_kitchen,rental_property,ensuite,median_sold_state
603,6000.0,1900.0,40000.0,150154.4532274767,1905.674311169774,2.124124276576302,0.0,0.0,0.0,condos,Massachusetts,Boston,0,0,1,0,0,0,0,0,0,0,0,0,0,335305.8
605,0.0,1945.0,621000.0,10454.0,999.0,1.0,1.0,0.0,2.0,single_family,Massachusetts,Boston,0,1,0,1,0,1,1,0,0,0,0,0,0,335305.8
606,0.0,1900.0,1437500.0,150154.4532274767,1698.0,2.0,0.0,3.0,3.0,condos,Massachusetts,Boston,0,1,1,1,1,1,1,1,0,0,0,0,0,335305.8
607,91000.0,2006.0,1100000.0,1132.0,1132.0,2.0,1.0,1.0,2.0,condos,Massachusetts,Boston,1,1,1,0,1,1,1,1,0,0,0,0,0,335305.8
608,0.0,2020.0,1279000.0,150154.4532274767,842.0,1.0,1.0,1.0,1.0,condos,Massachusetts,Boston,0,0,1,0,0,0,1,1,0,0,0,0,0,335305.8
609,0.0,1917.0,1000000.0,8600.0,2496.0,2.0,2.0,3.0,5.0,multi_family,Massachusetts,Boston,0,0,1,0,0,0,0,0,0,0,0,1,0,335305.8
610,0.0,1925.0,589000.0,3200.0,1810.0,2.0,0.0,0.0,5.0,single_family,Massachusetts,Boston,0,1,1,0,1,1,1,0,0,0,0,0,0,335305.8
611,10000.0,1900.0,420000.0,150154.4532274767,791.0,1.0,0.0,1.0,2.0,condos,Massachusetts,Boston,0,0,1,0,0,0,1,0,0,0,0,0,0,335305.8
612,14100.0,1910.0,550000.0,9583.0,1055.0,1.0,0.0,1.0,2.0,condos,Massachusetts,Boston,0,1,1,0,1,1,1,0,0,0,0,0,0,335305.8
613,40000.0,1900.0,490000.0,150154.4532274767,882.0,1.0,0.0,1.0,2.0,condos,Massachusetts,Boston,0,1,1,0,1,0,1,0,0,0,1,0,0,335305.8
614,0.0,1920.0,670000.0,5575.0,2964.0,3.0,0.0,0.0,8.0,single_family,Massachusetts,Boston,0,1,1,1,1,0,1,0,0,0,0,0,0,335305.8
615,5000.0,1890.0,585000.0,150154.4532274767,1238.0,2.0,0.0,1.0,3.0,condos,Massachusetts,Boston,0,1,1,0,1,1,1,0,0,0,0,0,0,335305.8
616,155000.0,2018.0,2300000.0,150154.4532274767,1494.0,3.0,2.0,1.0,3.0,condos,Massachusetts,Boston,1,0,1,0,0,0,1,0,0,0,0,0,0,335305.8
617,0.0,1938.0,1760000.0,10454.0,3571.0,4.0,2.0,0.0,4.0,single_family,Massachusetts,Boston,1,1,1,1,1,1,1,0,1,0,0,0,1,335305.8
618,0.0,1910.0,485000.0,3500.0,1023.0,1.0,0.0,1.0,1.0,condos,Massachusetts,Boston,0,1,1,1,1,1,1,1,0,0,0,0,0,335305.8
619,0.0,1966.0,556000.0,2597.0,1274.0,2.0,0.0,0.0,3.0,single_family,Massachusetts,Boston,0,1,1,0,1,1,0,0,1,0,0,0,0,335305.8
620,0.0,1925.0,665000.0,150154.4532274767,1359.0,3.0,0.0,2.0,3.0,condos,Massachusetts,Boston,1,1,1,0,1,0,1,0,0,0,0,0,0,335305.8
621,100000.0,2006.0,2100000.0,150154.4532274767,1840.0,3.0,0.0,1.0,2.0,condos,Massachusetts,Boston,1,0,1,0,0,0,1,1,0,0,0,0,1,335305.8
622,0.0,2018.0,560000.0,150154.4532274767,736.0,1.0,1.0,1.0,1.0,condos,Massachusetts,Boston,1,1,1,0,1,1,1,1,0,0,0,0,0,335305.8
623,10000.0,1989.0,675000.0,1200.0,1200.0,2.0,1.0,1.0,2.0,condos,Massachusetts,Boston,1,1,1,0,0,0,0,0,0,0,1,0,1,335305.8
624,15000.0,1910.0,770000.0,150154.4532274767,790.0,1.0,0.0,1.0,1.0,condos,Massachusetts,Boston,0,1,1,0,1,0,1,0,0,0,0,1,0,335305.8
626,5000.0,1976.0,229900.0,150154.4532274767,1143.0,1.0,0.0,0.0,2.0,condos,Wisconsin,Madison,1,1,0,0,0,1,1,0,0,0,0,0,0,184521.2
627,0.0,2002.0,457000.0,7405.0,2163.0,4.0,2.0,2.0,3.0,single_family,Wisconsin,Madison,1,0,1,1,1,1,0,0,1,0,0,0,0,184521.2
628,0.0,2005.0,385000.0,4356.0,1975.0,3.0,2.0,2.0,4.0,single_family,Wisconsin,Madison,1,1,1,0,1,1,0,0,0,0,0,0,1,184521.2
629,0.0,1954.0,276000.0,5227.0,1224.0,1.0,0.0,2.0,3.0,single_family,Wisconsin,Madison,1,1,1,0,1,1,0,0,0,0,0,0,0,184521.2
630,0.0,1968.0,395000.0,13068.0,2682.0,3.0,2.0,1.0,3.0,single_family,Wisconsin,Madison,0,1,1,0,1,1,0,0,0,1,0,0,0,184521.2
631,0.0,1995.0,651000.0,13504.0,3521.0,3.0,4.0,1.0,3.0,single_family,Wisconsin,Madison,1,1,1,1,0,1,0,0,0,0,0,1,0,184521.2
632,0.0,2002.0,435000.0,10890.0,2403.0,3.0,2.0,1.0,4.0,single_family,Wisconsin,Madison,1,1,1,1,0,1,0,0,1,0,1,0,0,184521.2
633,10000.0,2017.0,465000.0,4356.0,2204.0,4.0,2.0,2.0,3.0,single_family,Wisconsin,Verona,1,1,1,0,1,1,0,0,0,0,0,0,1,184521.2
634,0.0,1984.0,590000.0,13068.0,2673.0,4.0,2.0,2.0,4.0,single_family,Wisconsin,Madison,1,1,1,1,1,1,0,0,0,0,0,0,0,184521.2
635,5000.0,1973.0,349500.0,7405.0,1075.0,1.0,0.0,2.0,3.0,single_family,Wisconsin,Madison,1,0,1,0,1,1,0,0,0,0,1,0,0,184521.2
636,0.0,1950.0,698000.0,7841.0,2002.0,2.0,1.0,1.0,3.0,single_family,Wisconsin,Madison,1,1,1,1,1,1,0,0,1,0,0,0,0,184521.2
637,0.0,1961.0,327000.0,15682.0,1730.0,2.0,2.0,1.0,3.0,multi_family,Wisconsin,Madison,0,0,1,0,0,1,0,0,0,0,0,1,0,184521.2
638,0.0,1958.0,629000.0,15682.0,2471.0,3.0,2.0,1.0,4.0,single_family,Wisconsin,Madison,1,1,1,1,1,1,0,0,1,0,1,0,0,184521.2
639,8000.0,1980.0,199900.0,150154.4532274767,1230.0,2.0,0.0,0.0,2.0,condos,Wisconsin,Madison,1,1,0,0,0,1,1,0,0,0,0,0,0,184521.2
640,24000.0,1968.0,450000.0,8276.0,2030.0,3.0,2.0,2.0,4.0,single_family,Wisconsin,Madison,1,1,1,1,1,1,0,0,1,0,0,1,0,184521.2
641,0.0,1929.0,400000.0,6098.0,1872.0,2.0,2.0,2.0,4.0,multi_family,Wisconsin,Madison,0,0,1,0,0,1,0,0,0,0,0,1,0,184521.2
642,0.0,1995.0,368000.0,4356.0,2068.0,3.0,2.0,2.0,3.0,single_family,Wisconsin,Madison,1,1,1,1,1,1,0,0,0,0,0,0,0,184521.2
643,15000.0,1958.0,515000.0,9583.0,2022.0,3.0,2.0,1.0,3.0,single_family,Wisconsin,Madison,1,1,1,1,1,1,0,0,0,0,0,0,0,184521.2
644,0.0,2021.0,455000.0,5227.0,1607.0,3.0,2.0,2.0,3.0,single_family,Wisconsin,Verona,1,1,1,0,0,1,0,0,0,0,0,0,0,184521.2
645,10000.0,1959.0,430000.0,11326.0,1404.0,1.0,1.0,1.0,3.0,single_family,Wisconsin,Madison,1,1,1,1,1,0,0,0,0,0,0,0,0,184521.2
646,44900.0,1986.0,607900.0,9583.0,2590.0,3.0,3.0,2.0,3.0,single_family,Wisconsin,Madison,1,1,1,1,0,1,0,0,0,0,0,0,0,184521.2
647,5000.0,1958.0,335000.0,8276.0,1538.0,1.0,2.0,1.0,3.0,single_family,Wisconsin,Madison,1,1,1,0,1,0,0,0,1,0,0,0,0,184521.2
648,50000.0,2021.0,780000.0,23958.0,2755.0,3.0,2.0,1.0,3.0,single_family,Wisconsin,Madison,0,1,1,1,1,0,1,1,0,0,0,0,0,184521.2
649,0.0,2006.0,205000.0,150154.4532274767,861.0,1.0,0.0,0.0,1.0,condos,Wisconsin,Madison,1,1,0,0,0,1,1,0,0,0,0,0,0,184521.2
650,0.0,2006.0,331500.0,8712.0,2153.0,3.0,2.0,2.0,3.0,single_family,Wisconsin,McFarland,0,1,1,0,0,0,0,0,1,0,0,0,0,184521.2
651,0.0,1959.0,350000.0,14810.0,1988.0,2.0,2.0,1.0,3.0,single_family,Wisconsin,Madison,1,1,1,1,1,1,0,0,0,1,0,0,0,184521.2
652,10000.0,1999.0,448700.0,5227.0,2584.0,4.0,2.0,2.0,3.0,single_family,Wisconsin,Madison,1,0,1,1,1,0,0,0,1,0,0,0,0,184521.2
653,0.0,1990.0,284500.0,150154.4532274767,1635.0,2.0,2.0,2.0,3.0,condos,Wisconsin,Madison,1,1,1,1,1,1,0,0,0,0,0,0,0,184521.2
654,0.0,1966.0,350000.0,7405.0,1200.0,2.0,1.0,1.0,3.0,single_family,Wisconsin,Madison,1,1,1,0,1,1,0,0,0,0,1,0,0,184521.2
655,0.0,1978.0,320000.0,3920.0,1431.0,2.0,2.0,1.0,3.0,single_family,Wisconsin,Madison,0,1,1,0,1,1,0,0,0,0,0,0,0,184521.2
656,0.0,1978.0,270000.0,150154.4532274767,1374.0,2.0,2.0,1.0,2.0,condos,Wisconsin,Madison,1,1,0,1,0,0,1,0,0,1,1,0,1,184521.2
657,0.0,1968.0,339000.0,10890.0,1844.0,2.0,2.0,2.0,3.0,single_family,Wisconsin,Madison,1,1,1,1,1,0,0,0,1,0,0,0,0,184521.2
658,0.0,1957.0,300000.0,19166.0,1432.0,2.0,2.0,1.0,3.0,single_family,Wisconsin,Madison,1,0,1,0,1,0,0,0,0,0,0,0,0,184521.2
659,0.0,1981.0,285000.0,150154.4532274767,1040.0,1.0,1.0,1.0,2.0,condos,Wisconsin,Madison,0,1,0,0,0,1,0,0,0,0,0,0,0,184521.2
660,0.0,2007.0,250000.0,150154.4532274767,1219.0,2.0,2.0,0.0,2.0,condos,Wisconsin,Madison,1,1,1,0,1,1,1,0,0,0,0,0,0,184521.2
661,0.0,1985.0,158000.0,150154.4532274767,737.0,1.0,0.0,1.0,2.0,condos,Wisconsin,Madison,0,1,0,0,0,0,1,0,0,0,0,1,0,184521.2
662,0.0,2016.0,460000.0,4792.0,2001.0,3.0,2.0,2.0,3.0,single_family,Wisconsin,Verona,1,1,1,1,1,1,0,0,0,0,0,0,1,184521.2
663,2500.0,1930.0,172500.0,6534.0,584.0,1.0,1.0,1.0,1.0,single_family,Wisconsin,Madison,0,0,0,0,0,0,0,0,0,0,0,0,0,184521.2
664,0.0,1896.0,1700000.0,13939.0,6761.0,6.0,2.0,2.0,8.0,single_family,Wisconsin,Madison,1,1,1,1,1,1,0,0,0,0,1,0,0,184521.2
665,15000.0,1910.0,420000.0,150154.4532274767,1005.0,2.0,0.0,0.0,2.0,condos,Wisconsin,Madison,1,1,0,0,0,1,1,1,0,0,0,0,1,184521.2
666,0.0,1978.0,235000.0,150154.4532274767,1290.0,1.0,0.0,0.0,2.0,condos,Wisconsin,Madison,1,1,0,0,1,1,1,0,0,0,0,0,0,184521.2
667,20000.0,2007.0,745000.0,150154.4532274767,2061.0,3.0,0.0,2.0,2.0,townhomes,Wisconsin,Madison,1,1,0,1,1,1,1,1,0,0,0,0,0,184521.2
668,0.0,2015.0,360000.0,7085.0,2683.0,3.0,3.0,1.0,4.0,single_family,Nebraska,Lincoln,1,1,1,0,0,0,0,0,1,0,0,0,0,206786.6
669,0.0,1955.0,134000.0,6970.0,785.0,1.0,0.0,1.0,2.0,single_family,Nebraska,Lincoln,0,0,1,0,0,0,0,0,0,0,0,1,0,206786.6
670,0.0,1979.0,190000.0,4400.0,1850.0,2.0,2.0,1.0,2.0,townhomes,Nebraska,Lincoln,0,1,1,1,0,1,0,0,0,0,0,0,1,206786.6
671,0.0,1989.0,640000.0,4356.0,2636.0,2.0,2.0,2.0,2.0,townhomes,Nebraska,Lincoln,1,0,1,1,0,0,0,0,0,0,0,0,0,206786.6
672,11700.0,1994.0,215000.0,6505.0,1028.0,2.0,2.0,2.0,3.0,single_family,Nebraska,Lincoln,1,1,1,1,0,0,0,1,1,0,0,0,0,206786.6
673,0.0,1998.0,415000.0,10019.0,3376.0,4.0,3.0,2.0,3.0,single_family,Nebraska,Lincoln,1,1,1,1,0,0,0,0,0,0,0,0,0,206786.6
674,0.0,1925.0,707000.0,10454.0,3261.0,3.0,2.0,2.0,3.0,single_family,Nebraska,Lincoln,1,0,1,1,0,0,0,0,0,0,0,0,1,206786.6
675,0.0,1999.0,215000.0,6970.0,1740.0,2.0,1.0,1.0,2.0,single_family,Nebraska,Lincoln,1,0,1,0,0,0,1,0,1,1,0,0,0,206786.6
676,0.0,1979.0,225000.0,1742.0,1320.0,2.0,1.0,2.0,2.0,townhomes,Nebraska,Lincoln,1,0,1,1,0,0,0,0,0,1,0,0,0,206786.6
677,0.0,1960.0,262500.0,9101.0,1634.0,2.0,2.0,1.0,3.0,single_family,Nebraska,Lincoln,1,0,1,0,1,0,0,0,1,0,0,0,0,206786.6
678,3000.0,1995.0,260000.0,8477.0,1900.0,3.0,2.0,1.0,3.0,single_family,Nebraska,Lincoln,1,1,1,0,1,0,0,1,0,0,0,0,1,206786.6
679,0.0,1956.0,187000.0,10454.0,1076.0,1.0,1.0,1.0,3.0,single_family,Nebraska,Lincoln,1,1,1,0,0,1,0,1,0,0,1,0,0,206786.6
680,0.0,1976.0,135000.0,1307.0,720.0,1.0,1.0,1.0,2.0,townhomes,Nebraska,Lincoln,1,1,0,0,0,0,0,0,0,0,0,0,0,206786.6
681,10000.0,2002.0,320000.0,6800.0,2350.0,3.0,2.0,1.0,4.0,single_family,Nebraska,Lincoln,1,1,1,0,1,1,0,1,0,0,1,0,0,206786.6
682,0.0,1969.0,328350.0,8985.0,2740.0,3.0,2.0,2.0,4.0,single_family,Nebraska,Lincoln,1,1,1,1,1,0,1,1,1,0,1,0,1,206786.6
683,0.0,1926.0,203000.0,4751.0,950.0,2.0,1.0,1.0,2.0,single_family,Nebraska,Lincoln,1,1,1,0,1,1,0,1,0,0,0,0,0,206786.6
684,0.0,1981.0,520000.0,11326.0,2818.0,4.0,2.0,2.0,3.0,single_family,Nebraska,Lincoln,1,1,1,1,1,1,0,1,0,1,0,0,0,206786.6
685,0.0,2017.0,737000.0,9583.0,3908.0,5.0,3.0,2.0,5.0,single_family,Nebraska,Lincoln,1,1,1,1,0,0,0,0,0,0,0,0,0,206786.6
686,400.0,1974.0,300000.0,10454.0,1956.0,2.0,2.0,1.0,3.0,single_family,Nebraska,Lincoln,1,0,1,0,0,0,0,0,0,1,0,0,0,206786.6
687,10000.0,1900.0,160000.0,3920.0,864.0,1.0,1.0,0.0,2.0,single_family,Nebraska,Lincoln,1,0,1,0,1,0,0,1,0,1,0,0,1,206786.6
688,0.0,1991.0,277000.0,7200.0,1572.0,3.0,2.0,2.0,3.0,single_family,Nebraska,Lincoln,1,1,1,0,0,0,0,1,0,0,0,0,0,206786.6
689,0.0,1950.0,155350.0,8899.0,850.0,1.0,1.0,1.0,2.0,single_family,Nebraska,Lincoln,1,0,0,0,0,1,0,1,0,0,0,0,0,206786.6
690,0.0,1976.0,269000.0,5227.0,1796.0,3.0,2.0,2.0,3.0,single_family,Nebraska,Lincoln,1,1,1,0,0,0,0,0,0,0,0,1,0,206786.6
691,5000.0,1978.0,206000.0,7405.0,1463.0,3.0,2.0,2.0,2.0,single_family,Nebraska,Lincoln,1,0,1,1,0,0,0,0,0,1,0,0,0,206786.6
692,0.0,1976.0,324900.0,7841.0,2118.0,2.0,2.0,1.0,5.0,single_family,Nebraska,Lincoln,1,0,1,0,0,0,1,0,1,0,1,0,0,206786.6
693,15000.0,1935.0,262500.0,7100.0,1252.0,1.0,1.0,2.0,3.0,single_family,Nebraska,Lincoln,1,0,1,1,0,0,0,0,0,0,0,0,0,206786.6
694,0.0,2002.0,270000.0,5619.0,2137.0,3.0,2.0,1.0,4.0,single_family,Nebraska,Lincoln,1,0,1,0,0,0,0,0,0,0,0,0,0,206786.6
695,0.0,1975.0,245000.0,7841.0,1524.0,2.0,2.0,2.0,3.0,single_family,Nebraska,Lincoln,1,1,1,0,0,1,0,1,1,0,0,0,0,206786.6
696,0.0,2003.0,349000.0,3478.0,2424.0,3.0,2.0,1.0,3.0,townhomes,Nebraska,Lincoln,1,1,1,1,0,1,0,1,0,0,0,0,0,206786.6
697,0.0,1980.0,210000.0,6043.0,1028.0,2.0,2.0,2.0,3.0,single_family,Nebraska,Lincoln,1,1,1,0,0,0,0,1,0,0,0,0,0,206786.6
698,0.0,2010.0,822500.0,871.0,2230.0,3.0,2.0,0.0,2.0,condos,Nebraska,Lincoln,1,1,0,1,1,1,0,1,0,0,0,0,1,206786.6
699,0.0,1925.0,225000.0,9148.0,2018.0,2.0,0.0,2.0,3.0,single_family,Nebraska,Lincoln,1,1,1,1,1,1,0,1,0,1,0,0,0,206786.6
700,0.0,2021.0,425000.0,11326.0,2511.0,3.0,2.0,1.0,3.0,townhomes,Nebraska,Lincoln,1,1,1,1,1,0,0,1,0,0,0,0,0,206786.6
701,0.0,1974.0,260000.0,7808.0,2086.0,2.0,2.0,1.0,3.0,single_family,Nebraska,Lincoln,1,1,1,0,0,1,0,1,1,0,0,0,0,206786.6
702,0.0,2015.0,364500.0,4684.0,2304.0,3.0,2.0,1.0,3.0,townhomes,Nebraska,Lincoln,1,0,1,1,0,1,0,1,0,0,0,0,0,206786.6
703,0.0,2015.0,609000.0,8614.0,2898.0,3.0,3.0,1.0,3.0,single_family,Nebraska,Lincoln,1,1,1,1,1,1,0,1,0,0,0,0,0,206786.6
704,0.0,1992.0,295000.0,9560.0,1861.0,2.0,2.0,1.0,3.0,single_family,Nebraska,Lincoln,1,1,1,1,0,1,0,0,0,1,0,1,0,206786.6
705,0.0,1995.0,170000.0,6970.0,1109.0,2.0,2.0,1.0,2.0,townhomes,Nebraska,Lincoln,1,0,0,0,0,0,0,0,0,0,0,0,0,206786.6
708,10000.0,2018.0,245000.0,3902.0,1200.0,2.0,2.0,1.0,2.0,townhomes,Nebraska,Lincoln,1,1,0,0,0,1,0,1,1,0,0,0,0,206786.6
709,0.0,2021.0,669000.0,12197.0,3346.0,4.0,3.0,1.0,5.0,single_family,Nebraska,Lincoln,1,0,1,1,0,0,0,1,0,0,0,0,0,206786.6
710,5000.0,1984.0,169000.0,10890.0,1804.0,2.0,0.0,1.0,3.0,single_family,Alabama,Montgomery,0,0,0,0,0,0,0,0,1,1,0,0,1,148268.0
711,0.0,1999.0,180000.0,12632.0,1476.0,2.0,0.0,1.0,3.0,single_family,Alabama,Montgomery,1,1,0,1,0,0,0,0,0,0,0,0,0,148268.0
712,5001.0,2001.0,260000.0,12632.0,1888.0,2.0,0.0,1.0,4.0,single_family,Alabama,Montgomery,1,1,0,1,1,0,0,0,0,1,0,1,0,148268.0
713,0.0,1962.0,60000.0,13068.0,1722.0,2.0,0.0,1.0,3.0,single_family,Alabama,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,148268.0
716,0.0,1965.0,159000.0,11326.0,1635.0,2.0,2.0,1.0,3.0,single_family,Alabama,Montgomery,1,1,0,1,1,0,0,0,0,0,0,0,1,148268.0
717,0.0,1969.0,140000.0,14375.0,1576.0,2.0,0.0,1.0,3.0,single_family,Alabama,Montgomery,1,0,0,0,0,0,0,0,0,0,0,0,0,148268.0
718,0.0,1954.0,149900.0,13504.0,1736.0,1.0,0.0,1.0,3.0,single_family,Alabama,Montgomery,1,1,0,1,0,0,0,0,1,0,0,0,0,148268.0
719,0.0,1966.0,45000.0,4356.0,1434.0,1.0,0.0,1.0,2.0,single_family,Alabama,Montgomery,0,0,0,0,1,0,0,0,1,0,0,1,0,148268.0
720,10000.0,2006.0,310000.0,13068.0,2134.0,2.0,2.0,1.0,4.0,single_family,Alabama,Montgomery,0,0,0,1,1,1,1,0,0,0,0,0,1,148268.0
721,0.0,1986.0,147000.0,6970.0,1650.0,2.0,0.0,1.0,3.0,single_family,Alabama,Montgomery,1,0,0,0,0,0,0,0,0,0,1,0,0,148268.0
722,0.0,1968.0,195000.0,16553.0,2264.0,2.0,2.0,1.0,5.0,single_family,Alabama,Montgomery,1,1,0,0,0,0,0,0,0,0,0,0,0,148268.0
723,0.0,1968.0,136000.0,16988.0,1752.0,2.0,2.0,1.0,3.0,single_family,Alabama,Montgomery,1,0,0,0,0,0,0,0,0,0,0,0,0,148268.0
724,0.0,1958.0,31500.0,11326.0,961.0,1.0,0.0,1.0,3.0,single_family,Alabama,Montgomery,0,1,0,0,0,0,0,0,0,0,0,1,0,148268.0
725,0.0,1975.0,172500.0,11326.0,1699.0,2.0,0.0,1.0,4.0,single_family,Alabama,Montgomery,1,1,0,0,0,1,0,0,0,0,0,0,0,148268.0
726,5000.0,1967.0,178000.0,12632.0,1892.0,2.0,0.0,1.0,4.0,single_family,Alabama,Montgomery,1,1,0,1,0,0,0,0,0,0,0,0,0,148268.0
727,0.0,1962.0,150000.0,67954.0,1833.0,2.0,2.0,1.0,3.0,single_family,Alabama,Montgomery,1,1,0,1,0,0,0,0,1,1,0,0,0,148268.0
728,20000.0,1945.0,170000.0,313632.0,3092.0,3.0,0.0,1.0,3.0,single_family,Alabama,Montgomery,1,0,0,1,1,0,0,0,0,0,0,0,0,148268.0
729,0.0,1957.0,125000.0,12632.0,1380.0,1.0,0.0,1.0,3.0,single_family,Alabama,Montgomery,1,0,0,0,1,0,0,0,0,0,0,0,0,148268.0
730,0.0,1984.0,162000.0,6098.0,1539.0,2.0,0.0,1.0,3.0,single_family,Alabama,Montgomery,1,1,0,1,0,1,1,0,0,0,0,0,1,148268.0
731,0.0,1950.0,111200.0,8276.0,1178.0,2.0,0.0,1.0,3.0,single_family,Alabama,Montgomery,1,1,0,0,1,1,0,0,0,0,0,0,0,148268.0
732,0.0,1948.0,63000.0,7405.0,1290.0,1.0,1.0,1.0,3.0,single_family,Alabama,Montgomery,1,0,0,0,0,0,1,0,0,0,0,1,0,148268.0
733,0.0,1964.0,106000.0,16553.0,2349.0,2.0,0.0,1.0,4.0,single_family,Alabama,Montgomery,1,0,0,0,0,0,0,0,0,0,0,1,0,148268.0
734,0.0,2001.0,245000.0,6534.0,1742.0,2.0,2.0,1.0,3.0,single_family,Alabama,Montgomery,1,1,0,1,0,0,1,0,0,0,0,0,0,148268.0
735,15500.0,1989.0,310000.0,22651.0,3137.0,3.0,0.0,1.0,4.0,single_family,Alabama,Montgomery,1,1,0,1,0,0,1,0,0,0,0,0,0,148268.0
736,7900.0,1950.0,100000.0,15682.0,1471.0,1.0,0.0,1.0,3.0,single_family,Alabama,Montgomery,0,0,1,0,0,0,0,0,0,0,0,0,0,148268.0
737,0.0,1971.0,95900.0,10664.0,1200.0,2.0,0.0,1.0,3.0,single_family,Alabama,Montgomery,1,0,0,0,1,0,1,0,0,0,0,0,0,148268.0
738,0.0,1940.0,375000.0,30056.0,4483.0,4.0,2.0,2.0,4.0,single_family,Alabama,Montgomery,1,1,0,1,1,0,1,0,0,1,0,0,0,148268.0
739,0.0,2004.0,320000.0,9583.0,2488.0,2.0,2.0,1.0,3.0,single_family,Alabama,Montgomery,1,1,0,1,0,0,1,0,0,0,0,0,0,148268.0
740,100.0,1971.0,120000.0,10019.0,1747.0,2.0,0.0,1.0,3.0,single_family,Alabama,Montgomery,1,0,0,0,0,0,0,0,0,0,0,0,0,148268.0
741,0.0,1994.0,283000.0,13747.0,2069.0,2.0,2.0,1.0,4.0,single_family,Alabama,Montgomery,1,1,0,1,0,0,0,0,1,1,0,0,0,148268.0
742,0.0,1994.0,284500.0,15682.0,2124.0,2.0,0.0,1.0,4.0,single_family,Alabama,Montgomery,1,1,0,1,0,0,0,0,0,0,0,0,0,148268.0
743,0.0,1989.0,160000.0,4792.0,1475.0,2.0,0.0,1.0,2.0,single_family,Alabama,Montgomery,1,1,0,1,0,0,0,0,0,0,0,0,0,148268.0
744,5100.0,2022.0,439900.0,4356.0,3050.0,4.0,2.0,2.0,4.0,single_family,Alabama,Montgomery,1,1,1,0,0,0,1,0,0,0,0,0,0,148268.0
745,0.0,1968.0,68250.0,18731.0,2556.0,2.0,0.0,1.0,3.0,single_family,Alabama,Montgomery,1,0,0,0,0,0,1,0,0,0,0,0,0,148268.0
746,10000.0,1987.0,385000.0,29621.0,3288.0,4.0,2.0,2.0,4.0,single_family,Alabama,Montgomery,1,1,0,1,1,0,1,0,0,0,1,0,0,148268.0
747,0.0,1978.0,139900.0,26136.0,1500.0,2.0,0.0,1.0,4.0,single_family,Alabama,Montgomery,0,1,0,1,0,0,0,0,0,0,0,0,0,148268.0
748,0.0,1975.0,115000.0,17280.0,2240.0,2.0,0.0,1.0,3.0,single_family,Alabama,Montgomery,1,1,0,1,0,0,0,0,0,0,0,0,0,148268.0
749,0.0,2008.0,173000.0,5227.0,1249.0,2.0,0.0,1.0,2.0,single_family,Alabama,Montgomery,1,1,0,1,0,0,1,0,0,0,0,0,0,148268.0
750,0.0,1954.0,140267.0,24394.0,2210.0,3.0,0.0,1.0,3.0,single_family,Alabama,Montgomery,0,0,0,0,1,0,0,0,0,0,0,0,0,148268.0
751,10000.0,1969.0,215000.0,17424.0,1900.0,2.0,0.0,1.0,4.0,single_family,Alabama,Montgomery,1,1,0,0,0,1,1,0,0,0,0,0,0,148268.0
752,0.0,2017.0,460000.0,693.0,1116.0,3.0,1.0,2.0,2.0,condos,California,Sacramento,1,1,0,0,0,0,1,0,0,0,0,0,0,319988.4
753,0.0,1947.0,472000.0,5227.0,1166.0,2.0,1.0,1.0,3.0,single_family,California,Sacramento,1,1,0,1,1,0,0,0,0,0,0,0,0,319988.4
754,0.0,1974.0,513000.0,7266.0,1845.0,3.0,2.0,2.0,4.0,single_family,California,Sacramento,1,1,0,1,0,0,0,0,0,0,0,0,0,319988.4
755,0.0,1927.0,1075000.0,4848.0,1727.0,2.0,2.0,2.0,3.0,single_family,California,Sacramento,1,1,1,1,1,0,0,0,0,0,0,0,0,319988.4
756,0.0,1989.0,465000.0,4726.0,1284.0,2.0,2.0,1.0,3.0,single_family,California,Sacramento,1,1,0,0,0,0,0,0,0,0,0,0,0,319988.4
757,0.0,1990.0,313000.0,5101.0,1044.0,2.0,2.0,1.0,2.0,single_family,California,Antelope,1,1,0,1,0,0,0,0,0,0,0,0,0,319988.4
758,0.0,1965.0,357000.0,5602.0,1011.0,2.0,1.0,1.0,3.0,single_family,California,Sacramento,1,0,0,0,1,0,0,0,0,0,0,0,0,319988.4
759,5000.0,2021.0,430000.0,150154.4532274767,1502.0,3.0,2.0,2.0,3.0,condos,California,Sacramento,1,0,0,0,0,0,0,0,0,0,0,0,0,319988.4
760,0.0,1942.0,315000.0,6534.0,1130.0,1.0,1.0,1.0,2.0,single_family,California,Sacramento,1,0,0,0,0,0,0,0,0,0,1,0,0,319988.4
761,14000.0,1952.0,373000.0,4792.0,1018.0,1.0,1.0,1.0,3.0,single_family,California,Sacramento,1,0,0,1,0,0,0,0,0,1,0,0,0,319988.4
762,0.0,1940.0,415000.0,5227.0,1291.0,1.0,2.0,1.0,3.0,single_family,California,Sacramento,1,1,0,1,0,0,0,0,0,0,0,0,0,319988.4
763,8000.0,1989.0,472000.0,5663.0,1232.0,2.0,2.0,1.0,3.0,single_family,California,Antelope,0,0,0,1,1,0,0,0,1,0,0,0,0,319988.4
764,0.0,1979.0,500100.0,6199.0,1578.0,2.0,2.0,1.0,4.0,single_family,California,Sacramento,1,1,0,1,0,0,0,0,0,0,0,0,0,319988.4
